192,8812836
394,6611082
52,1748229
279,6612367
346,1298466
318,5182853
380,6199339
89,5014767
242,1050552
61,8194867
96,7228118
225,9245342
232,334382
229,4173610
236,3531583
322,7085900
214,5108631
136,1449810
151,8797966
354,4524612
32,5609958
84,6229931
399,1009182
298,7164613
65,9182139
86,8999676
251,8670319
155,3673078
196,6867561
86,7136749
226,4256423
385,2460082
300,7555508
135,7504894
167,1083581
13,3563083
103,6935154
90,6357817
187,3327572
199,7529911
19,3480089
383,1264501
180,4453477
289,1799960
271,5601784
99,622759
234,3635837
6,1413273
367,1451221
260,1574787
369,2886504
288,819677
263,1914219
8,9226354
44,4066212
191,9062058
123,3005416
37,6994709
380,7312173
386,7579947
315,1944969
199,761852
89,4365938
143,3997673
239,3249404
123,6720077
101,2074800
208,3233391
344,2559930
219,6514843
146,6238366
176,3307755
368,8308670
267,695760
16,8147444
179,8044651
363,825824
102,3704744
38,2451683
135,947593
139,7568170
188,1245617
257,356159
187,6599518
25,1623174
172,7735219
187,3771935
278,1401252
3,4845358
71,4164299
387,8242722
237,7347001
24,2122935
116,6009325
281,6431690
371,1271151
16,596816
363,8517921
139,6726253
57,3704773
57,8471456
381,3783694
316,6825287
347,9074720
47,1375498
105,8530654
194,4572472
326,7924289
320,5058150
57,5886414
375,1407457
391,4911933
219,5936404
25,5060066
267,7932509
331,8958136
395,1187227
340,7081299
186,4100254
340,958174
338,2829443
132,5027540
152,1085178
373,4483094
400,9092497
45,974187
202,1721906
183,5578046
313,3001197
212,5391679
377,5888640
312,4619091
317,5125406
82,4218676
344,8126994
389,8929349
8,2814624
239,5076632
195,7247035
285,881783
330,3327783
121,1292599
229,6939554
40,6514375
213,8198932
15,6629793
71,6291538
395,8473547
55,1552166
367,3664514
183,7793463
147,9245504
45,4349741
54,2434340
37,5776704
134,7561498
7,2345595
174,5766204
216,4127867
165,9004583
361,3550543
277,9082033
287,2013895
358,530397
377,5767904
122,5202635
241,3579094
249,4506077
253,8105917
87,3974742
128,2014874
78,3873852
203,3962843
207,8094399
187,8907139
298,7622673
16,6104378
327,3038333
6,1679820
135,6110601
23,5649191
84,3298162
264,5898606
288,9114071
126,1994147
362,3244308
219,277140
37,5329976
309,500605
131,2847140
194,5337706
43,1784850
322,8757701
45,7643102
141,8706610
208,1698552
44,6069898
353,7885949
86,1486743
26,1897914
391,8102256
93,4884047
295,8318345
327,588616
345,6660201
172,6202068
17,6233414
377,2887341
318,4358632
256,6803208
261,1090005
75,7580039
96,2304425
381,3229921
311,3921334
251,8145762
248,3685705
207,615052
311,2922828
24,8956809
17,5021860
320,6512673
272,7292055
198,5885938
167,1446516
215,8561912
141,6441145
283,7373579
36,5663616
254,2875018
10,7593199
36,6430730
62,537998
237,3318511
150,284825
266,5201706
338,4808170
160,3251877
348,4581749
158,2671631
54,6142092
293,1683745
40,7905077
264,3509375
161,357407
374,8080663
340,911281
74,7568313
381,976085
359,4211471
289,3023071
46,1333928
374,6459694
29,1790326
29,9059610
142,4831263
335,7276200
293,8984419
315,876764
304,2660733
306,6572787
108,4777825
136,4291577
382,913502
284,3966184
182,3840652
124,8628361
116,7008783
166,1268823
238,4423873
270,1611309
54,2402402
165,3845084
308,8602768
78,3034656
131,6464969
65,3861794
225,253050
327,1941186
169,3037972
290,2449900
230,2913857
227,7005946
279,742675
39,3801489
4,4212527
6,6470767
25,7517471
295,6302542
232,7577245
300,4409526
304,3167901
225,1394650
54,4394194
127,5649531
399,8908846
54,3186726
37,4424017
294,9173260
174,5100318
12,6398616
343,3160063
26,6157566
361,1385417
68,5673206
129,6538066
253,2859909
73,8502313
210,6362082
360,4365370
288,3806235
96,8635922
59,7212316
74,5289317
324,6938554
396,5861932
258,2716005
296,1982792
171,7240835
129,9043952
46,8356012
342,8243774
273,1521863
197,1955261
30,8228222
339,1515937
30,7768880
219,1837011
342,4897727
170,8262456
129,8412570
144,4861237
264,3144340
1,4663545
218,2592891
287,3746259
365,5120448
397,3995175
194,3089468
219,7321528
303,6023539
282,1131270
187,2269832
70,5157678
218,3623768
23,6413272
342,2932800
360,8886436
78,8160776
207,2341194
341,252474
137,9122983
337,3644711
357,3332326
35,1437232
321,8626493
45,788271
249,2784160
114,1082600
40,7708195
302,4538174
132,3531711
304,4328049
65,525790
160,7685231
282,6975876
136,8830135
30,7371618
313,2050497
24,8042253
26,8654515
273,5204812
118,8530158
393,8421751
317,6873607
198,3051875
6,3436525
71,3392047
149,8796585
248,1135577
325,6220390
226,3360129
400,6876560
106,1705708
18,8413133
161,6872368
204,8196785
367,8262206
196,1410298
206,9212774
130,5246641
213,4968041
353,1188326
194,1513301
162,6255086
1,6688579
79,8249299
202,1079744
253,7362857
4,4290795
284,5959100
267,1823734
334,1003728
76,8019049
91,6188078
96,1266670
194,1446607
308,4619016
182,7933173
317,2340426
337,8450556
164,7325041
107,6013156
338,3238230
284,4847070
137,4708321
236,4722109
379,4366515
374,5345758
84,7161560
177,6831953
357,636538
138,3791417
195,1314073
56,4272516
65,4517066
246,6858525
112,7201751
275,7170476
337,3442627
218,1448585
399,2956652
297,5561064
389,6058674
63,1363365
141,1159719
210,8671668
281,1298306
80,3048153
358,7910929
247,3082956
395,5920593
117,5774435
278,8264984
367,7483027
213,8435967
13,5812549
149,3182844
4,6758616
93,5237599
74,2822019
322,2350109
31,8023924
207,4376055
33,5276731
319,4151862
276,1623499
2,4617742
10,2646219
263,9085182
2,2047934
194,2481641
90,1077002
46,8160035
62,8479643
247,6666636
303,5819741
318,8515964
319,7421950
110,4928345
62,1360010
176,4350647
103,7285717
11,1149261
238,7856779
381,1855009
238,2432057
52,7954885
168,1201878
98,3265798
231,5781769
12,6050888
50,6967620
372,2379849
80,6203553
41,5272263
375,6429350
74,2913059
332,1447633
335,8394678
345,2225218
268,5741497
104,3892791
233,1894308
375,3728965
281,4206950
45,3652127
64,4001389
364,9120744
125,3305248
96,7892150
53,888318
302,6607083
387,3237232
361,3536950
102,310192
341,3449578
67,8288893
219,2392368
95,5600783
297,5887712
108,7384816
99,5725932
124,8207244
175,3490823
249,5244746
290,4602663
393,7680511
391,6422620
188,4311389
237,5088092
321,940016
84,8657532
35,8642744
394,3372074
63,3654677
20,7683597
382,6237610
85,7384660
266,5792537
398,1873546
362,8704936
280,5646696
231,521151
102,4114350
126,4029606
133,4671598
237,8446515
141,4126603
292,7457829
192,6961582
155,2891022
330,2909521
192,2417285
67,4919771
284,857435
296,8214728
169,6464062
74,5522636
205,4115135
31,7824440
17,6405552
349,5614261
186,631889
393,1887299
41,8628630
52,3732470
324,5662804
21,5429547
193,2978488
227,3443885
318,340664
156,8765114
128,9170853
190,6082724
91,7337103
173,6991818
280,7175218
143,6800999
12,8812872
103,3504819
48,811715
356,6706733
48,8567828
212,5466779
378,8216128
400,5538095
236,4120690
356,1375977
114,974013
130,8188727
312,7330190
208,4358183
61,1397690
271,5623542
132,1255391
120,7026610
285,4151832
278,1194854
338,5342984
336,7663645
137,7982001
345,676881
335,1524884
314,617220
242,6393302
263,9209113
395,5862349
285,851897
229,1869816
315,5525049
294,4376228
199,4062417
311,7839582
149,3127934
349,7302984
74,865127
34,8422808
320,2489166
124,9022038
173,8940465
213,8238438
219,3997336
15,1629485
7,3184058
285,2304187
58,542460
292,893888
74,4568922
174,7148333
331,2014778
344,7740525
216,4891838
36,5747727
160,1463291
324,1118462
52,3418673
86,3974874
170,9241705
57,2547351
193,9120041
355,5550110
233,7420010
181,1212050
81,2131461
202,2757821
134,8898693
85,6861290
79,5858849
245,7947952
322,6685587
104,2993928
139,8217136
71,976883
212,6491143
49,7716277
71,5832786
303,6826403
234,2402439
85,5447123
64,7028402
163,7730284
334,8112119
149,1094732
259,4143743
218,5646648
197,6302393
88,6304620
281,3779526
352,4314884
249,3988591
18,728121
115,6731321
91,8273784
162,1089095
375,8159303
169,9133201
89,6393641
28,7980001
13,4470718
263,2623156
396,3152836
51,8544080
302,6686305
166,2066140
98,1381171
288,476358
77,1158265
268,8443058
313,9080907
92,6556473
246,1206708
76,4741037
230,7504235
304,7264329
63,760178
176,3863617
268,2187112
31,6403775
111,6857528
339,1555408
385,7981844
326,4582302
103,5450914
211,3727237
240,414478
370,9079981
341,5264138
383,4129202
276,1653023
159,9278131
56,2959638
308,4697302
363,2754597
82,827062
331,9081639
399,6814196
270,864590
165,6267721
24,6963837
80,1501200
251,8380863
293,552655
1,7142989
324,8950688
157,2625744
57,1064102
120,4183574
25,4694389
267,3413781
189,6536564
24,6556213
305,7689337
98,7872343
5,8465679
143,5657380
254,3676930
382,6892559
194,4085345
277,7761039
368,7865436
324,5756146
208,8096318
301,9178875
70,2432758
263,4064007
319,8088306
291,1911391
136,8991094
296,3264945
177,8578299
163,3835300
25,4516145
386,8493792
179,3956288
367,8380807
19,4683554
78,3056430
222,1755129
212,8428950
67,3246682
21,1940339
337,8321319
168,4750048
252,3167966
37,2543303
356,6971300
39,1507508
36,6075458
145,8213881
47,3061429
320,4097729
125,3959329
270,2122435
191,5021812
257,9252349
74,1023858
260,7608801
255,254956
147,1130893
120,2529878
95,4207078
136,9049134
239,1071381
299,856055
182,8657630
124,1489778
70,7852673
339,1215835
193,3918529
221,5659840
82,5079082
77,7240032
3,1057522
356,1169109
399,1342264
240,5373759
375,6699619
335,1128589
283,7411800
139,1377661
113,1314111
361,9003317
191,7344354
54,2104036
36,4913246
263,1036170
264,8625408
325,2130536
214,8613504
224,2819171
17,1115102
197,3608821
12,2339094
12,8592926
212,4753637
348,8620720
164,3932857
88,1606718
35,7497129
149,2498698
112,6467515
241,6326948
130,1195590
272,1856777
340,7318225
301,8838735
41,7679551
254,3821014
21,4357276
254,1450250
265,9032782
146,8443407
369,3286638
393,2195152
298,1259419
147,5452193
94,4806232
137,6210909
45,4344137
183,3162795
334,2683398
55,2949657
17,4843284
27,4142344
251,5842501
88,7085278
59,4030503
303,9203732
56,2195899
234,1862384
144,8127483
301,3233344
266,9177240
327,6605865
151,7622232
185,7161172
21,6901949
398,6716918
241,8335184
371,669202
146,8670386
40,2696034
299,1423893
350,400627
180,4632377
214,2491332
158,882061
253,7877478
377,2010905
224,3182987
5,3715386
371,334828
186,3943254
210,1321352
161,8977723
279,1948169
8,2904894
272,9069469
177,7035650
272,1995132
104,7847433
324,2073291
214,7461275
371,6813683
117,7081440
348,3244902
303,4191689
335,1513669
250,1999760
107,7681669
6,3227054
55,9250510
366,8221631
308,4046755
109,3941593
43,1181058
88,1180049
399,5145922
160,6972099
168,3770449
324,5946110
216,5072356
252,5548595
124,6201348
374,6264818
160,821283
175,6600163
166,5738757
79,2776677
394,2639485
279,2404935
312,3343078
376,5085981
73,6826483
147,8548561
356,8322536
139,6590523
225,4858576
102,8466906
324,6299056
68,6128202
1,2942001
229,6289883
298,2176873
299,7849233
54,8051182
40,6862857
277,3813123
223,7271076
391,5901855
73,385195
65,5972331
154,2494258
346,8494535
253,1087449
232,5944175
16,5170005
286,7360493
293,9120904
385,4565337
341,4838648
271,8711743
209,9142683
311,3088037
277,1847447
383,1786829
152,2378300
122,3285039
19,5428696
234,8901712
372,8662831
142,8089887
238,8875083
132,3869070
297,2188463
95,3328095
220,5118107
286,6909550
301,1850541
62,7736331
366,8413699
206,1656788
232,1152878
154,5769453
111,2824005
327,3506037
283,6052798
343,5551757
341,2302197
304,9051575
309,7095683
260,2121999
188,2035489
376,7775740
228,4646330
102,5581411
125,7848338
96,6432934
359,7593272
398,1475244
54,5350807
377,7242561
12,5322899
361,2717245
205,913615
36,3597439
324,1165482
173,3439957
399,8034315
16,4406153
77,480331
327,2939414
238,8871918
89,7641912
164,3897555
291,5329270
208,4503866
195,4776763
10,3765162
59,6351913
213,5361893
305,332582
146,2323062
141,8122536
379,6186271
297,2727729
367,1644966
3,5527319
192,8812836
394,6611082
52,1748229
279,6612367
346,1298466
318,5182853
380,6199339
89,5014767
242,1050552
61,8194867
96,7228118
225,9245342
232,334382
229,4173610
236,3531583
322,7085900
214,5108631
136,1449810
151,8797966
354,4524612
32,5609958
84,6229931
399,1009182
298,7164613
65,9182139
86,8999676
251,8670319
155,3673078
196,6867561
86,7136749
226,4256423
385,2460082
300,7555508
135,7504894
167,1083581
13,3563083
103,6935154
90,6357817
187,3327572
199,7529911
19,3480089
383,1264501
180,4453477
289,1799960
271,5601784
99,622759
234,3635837
6,1413273
367,1451221
260,1574787
369,2886504
288,819677
263,1914219
8,9226354
44,4066212
191,9062058
123,3005416
37,6994709
380,7312173
386,7579947
315,1944969
199,761852
89,4365938
143,3997673
239,3249404
123,6720077
101,2074800
208,3233391
344,2559930
219,6514843
146,6238366
176,3307755
368,8308670
267,695760
16,8147444
179,8044651
363,825824
102,3704744
38,2451683
135,947593
139,7568170
188,1245617
257,356159
187,6599518
25,1623174
172,7735219
187,3771935
278,1401252
3,4845358
71,4164299
387,8242722
237,7347001
24,2122935
116,6009325
281,6431690
371,1271151
16,596816
363,8517921
139,6726253
57,3704773
57,8471456
381,3783694
316,6825287
347,9074720
47,1375498
105,8530654
194,4572472
326,7924289
320,5058150
57,5886414
375,1407457
391,4911933
219,5936404
25,5060066
267,7932509
331,8958136
395,1187227
340,7081299
186,4100254
340,958174
338,2829443
132,5027540
152,1085178
373,4483094
400,9092497
45,974187
202,1721906
183,5578046
313,3001197
212,5391679
377,5888640
312,4619091
317,5125406
82,4218676
344,8126994
389,8929349
8,2814624
239,5076632
195,7247035
285,881783
330,3327783
121,1292599
229,6939554
40,6514375
213,8198932
15,6629793
71,6291538
395,8473547
55,1552166
367,3664514
183,7793463
147,9245504
45,4349741
54,2434340
37,5776704
134,7561498
7,2345595
174,5766204
216,4127867
165,9004583
361,3550543
277,9082033
287,2013895
358,530397
377,5767904
122,5202635
241,3579094
249,4506077
253,8105917
87,3974742
128,2014874
78,3873852
203,3962843
207,8094399
187,8907139
298,7622673
16,6104378
327,3038333
6,1679820
135,6110601
23,5649191
84,3298162
264,5898606
288,9114071
126,1994147
362,3244308
219,277140
37,5329976
309,500605
131,2847140
194,5337706
43,1784850
322,8757701
45,7643102
141,8706610
208,1698552
44,6069898
353,7885949
86,1486743
26,1897914
391,8102256
93,4884047
295,8318345
327,588616
345,6660201
172,6202068
17,6233414
377,2887341
318,4358632
256,6803208
261,1090005
75,7580039
96,2304425
381,3229921
311,3921334
251,8145762
248,3685705
207,615052
311,2922828
24,8956809
17,5021860
320,6512673
272,7292055
198,5885938
167,1446516
215,8561912
141,6441145
283,7373579
36,5663616
254,2875018
10,7593199
36,6430730
62,537998
237,3318511
150,284825
266,5201706
338,4808170
160,3251877
348,4581749
158,2671631
54,6142092
293,1683745
40,7905077
264,3509375
161,357407
374,8080663
340,911281
74,7568313
381,976085
359,4211471
289,3023071
46,1333928
374,6459694
29,1790326
29,9059610
142,4831263
335,7276200
293,8984419
315,876764
304,2660733
306,6572787
108,4777825
136,4291577
382,913502
284,3966184
182,3840652
124,8628361
116,7008783
166,1268823
238,4423873
270,1611309
54,2402402
165,3845084
308,8602768
78,3034656
131,6464969
65,3861794
225,253050
327,1941186
169,3037972
290,2449900
230,2913857
227,7005946
279,742675
39,3801489
4,4212527
6,6470767
25,7517471
295,6302542
232,7577245
300,4409526
304,3167901
225,1394650
54,4394194
127,5649531
399,8908846
54,3186726
37,4424017
294,9173260
174,5100318
12,6398616
343,3160063
26,6157566
361,1385417
68,5673206
129,6538066
253,2859909
73,8502313
210,6362082
360,4365370
288,3806235
96,8635922
59,7212316
74,5289317
324,6938554
396,5861932
258,2716005
296,1982792
171,7240835
129,9043952
46,8356012
342,8243774
273,1521863
197,1955261
30,8228222
339,1515937
30,7768880
219,1837011
342,4897727
170,8262456
129,8412570
144,4861237
264,3144340
1,4663545
218,2592891
287,3746259
365,5120448
397,3995175
194,3089468
219,7321528
303,6023539
282,1131270
187,2269832
70,5157678
218,3623768
23,6413272
342,2932800
360,8886436
78,8160776
207,2341194
341,252474
137,9122983
337,3644711
357,3332326
35,1437232
321,8626493
45,788271
249,2784160
114,1082600
40,7708195
302,4538174
132,3531711
304,4328049
65,525790
160,7685231
282,6975876
136,8830135
30,7371618
313,2050497
24,8042253
26,8654515
273,5204812
118,8530158
393,8421751
317,6873607
198,3051875
6,3436525
71,3392047
149,8796585
248,1135577
325,6220390
226,3360129
400,6876560
106,1705708
18,8413133
161,6872368
204,8196785
367,8262206
196,1410298
206,9212774
130,5246641
213,4968041
353,1188326
194,1513301
162,6255086
1,6688579
79,8249299
202,1079744
253,7362857
4,4290795
284,5959100
267,1823734
334,1003728
76,8019049
91,6188078
96,1266670
194,1446607
308,4619016
182,7933173
317,2340426
337,8450556
164,7325041
107,6013156
338,3238230
284,4847070
137,4708321
236,4722109
379,4366515
374,5345758
84,7161560
177,6831953
357,636538
138,3791417
195,1314073
56,4272516
65,4517066
246,6858525
112,7201751
275,7170476
337,3442627
218,1448585
399,2956652
297,5561064
389,6058674
63,1363365
141,1159719
210,8671668
281,1298306
80,3048153
358,7910929
247,3082956
395,5920593
117,5774435
278,8264984
367,7483027
213,8435967
13,5812549
149,3182844
4,6758616
93,5237599
74,2822019
322,2350109
31,8023924
207,4376055
33,5276731
319,4151862
276,1623499
2,4617742
10,2646219
263,9085182
2,2047934
194,2481641
90,1077002
46,8160035
62,8479643
247,6666636
303,5819741
318,8515964
319,7421950
110,4928345
62,1360010
176,4350647
103,7285717
11,1149261
238,7856779
381,1855009
238,2432057
52,7954885
168,1201878
98,3265798
231,5781769
12,6050888
50,6967620
372,2379849
80,6203553
41,5272263
375,6429350
74,2913059
332,1447633
335,8394678
345,2225218
268,5741497
104,3892791
233,1894308
375,3728965
281,4206950
45,3652127
64,4001389
364,9120744
125,3305248
96,7892150
53,888318
302,6607083
387,3237232
361,3536950
102,310192
341,3449578
67,8288893
219,2392368
95,5600783
297,5887712
108,7384816
99,5725932
124,8207244
175,3490823
249,5244746
290,4602663
393,7680511
391,6422620
188,4311389
237,5088092
321,940016
84,8657532
35,8642744
394,3372074
63,3654677
20,7683597
382,6237610
85,7384660
266,5792537
398,1873546
362,8704936
280,5646696
231,521151
102,4114350
126,4029606
133,4671598
237,8446515
141,4126603
292,7457829
192,6961582
155,2891022
330,2909521
192,2417285
67,4919771
284,857435
296,8214728
169,6464062
74,5522636
205,4115135
31,7824440
17,6405552
349,5614261
186,631889
393,1887299
41,8628630
52,3732470
324,5662804
21,5429547
193,2978488
227,3443885
318,340664
156,8765114
128,9170853
190,6082724
91,7337103
173,6991818
280,7175218
143,6800999
12,8812872
103,3504819
48,811715
356,6706733
48,8567828
212,5466779
378,8216128
400,5538095
236,4120690
356,1375977
114,974013
130,8188727
312,7330190
208,4358183
61,1397690
271,5623542
132,1255391
120,7026610
285,4151832
278,1194854
338,5342984
336,7663645
137,7982001
345,676881
335,1524884
314,617220
242,6393302
263,9209113
395,5862349
285,851897
229,1869816
315,5525049
294,4376228
199,4062417
311,7839582
149,3127934
349,7302984
74,865127
34,8422808
320,2489166
124,9022038
173,8940465
213,8238438
219,3997336
15,1629485
7,3184058
285,2304187
58,542460
292,893888
74,4568922
174,7148333
331,2014778
344,7740525
216,4891838
36,5747727
160,1463291
324,1118462
52,3418673
86,3974874
170,9241705
57,2547351
193,9120041
355,5550110
233,7420010
181,1212050
81,2131461
202,2757821
134,8898693
85,6861290
79,5858849
245,7947952
322,6685587
104,2993928
139,8217136
71,976883
212,6491143
49,7716277
71,5832786
303,6826403
234,2402439
85,5447123
64,7028402
163,7730284
334,8112119
149,1094732
259,4143743
218,5646648
197,6302393
88,6304620
281,3779526
352,4314884
249,3988591
18,728121
115,6731321
91,8273784
162,1089095
375,8159303
169,9133201
89,6393641
28,7980001
13,4470718
263,2623156
396,3152836
51,8544080
302,6686305
166,2066140
98,1381171
288,476358
77,1158265
268,8443058
313,9080907
92,6556473
246,1206708
76,4741037
230,7504235
304,7264329
63,760178
176,3863617
268,2187112
31,6403775
111,6857528
339,1555408
385,7981844
326,4582302
103,5450914
211,3727237
240,414478
370,9079981
341,5264138
383,4129202
276,1653023
159,9278131
56,2959638
308,4697302
363,2754597
82,827062
331,9081639
399,6814196
270,864590
165,6267721
24,6963837
80,1501200
251,8380863
293,552655
1,7142989
324,8950688
157,2625744
57,1064102
120,4183574
25,4694389
267,3413781
189,6536564
24,6556213
305,7689337
98,7872343
5,8465679
143,5657380
254,3676930
382,6892559
194,4085345
277,7761039
368,7865436
324,5756146
208,8096318
301,9178875
70,2432758
263,4064007
319,8088306
291,1911391
136,8991094
296,3264945
177,8578299
163,3835300
25,4516145
386,8493792
179,3956288
367,8380807
19,4683554
78,3056430
222,1755129
212,8428950
